c resource constrained multi commodity flow
c WorldLarge
k 443 474 4 5000
k 443 475 1 5400
k 443 481 6 4500
k 443 488 6 3400
k 443 490 4 4100
k 443 491 8 3000
k 443 492 6 3700
k 443 498 27 4700
k 443 499 1 5000
k 443 501 1 3600
k 443 509 1 2800
k 443 511 2 2800
k 443 513 1 2700
k 443 514 6 4900
k 443 516 6 4800
k 443 520 34 3200
k 443 522 5 2700
k 443 523 7 2900
k 443 524 1 2800
k 443 525 1 2700
k 443 527 6 2900
k 443 528 12 2900
k 443 532 1 2600
k 443 536 5 4600
k 443 539 2 4600
k 443 540 3 4100
k 443 541 1 4300
k 443 543 7 3800
k 443 544 4 2400
k 443 546 31 3100
k 443 549 10 3300
k 443 552 1 2600
k 443 553 4 1700
k 443 555 18 4400
k 443 560 2 5800
k 443 561 5 2400
k 443 566 1 3100
k 443 567 4 3900
k 443 569 2 5200
k 443 571 2 4000
k 443 572 3 2200
k 443 573 15 3600
k 443 575 1 2500
k 443 578 3 2700
k 443 580 2 2900
k 443 582 1 2700
k 443 584 1 3100
k 443 600 4 3100
k 443 601 5 2800
k 443 604 3 2700
k 444 464 29 2200
k 444 467 3 3100
k 444 468 3 4500
k 444 469 5 3500
k 444 470 1 5700
k 444 471 3 6100
k 444 480 4 4200
k 444 483 2 4500
k 444 488 1 4700
k 444 491 15 3700
k 444 493 3 4000
k 444 500 1 2100
k 444 502 2 2300
k 444 506 3 2000
k 444 507 12 1000
k 444 508 3 1100
k 444 520 1 3800
k 444 522 2 2500
k 444 525 7 1900
k 444 526 2 2500
k 444 527 4 2600
k 444 528 18 3600
k 444 530 3 3600
k 444 534 1 1900
k 444 539 6 3600
k 444 540 6 5600
k 444 542 2 3600
k 444 543 4 5000
k 444 546 4 2300
k 444 552 3 3200
k 444 554 1 3400
k 444 555 1 1600
k 444 564 2 4000
k 444 566 1 3000
k 444 572 25 2400
k 444 573 7 2100
k 444 575 4 2300
k 444 583 4 3900
k 444 584 17 3900
k 444 585 4 5000
k 444 588 13 3200
k 444 589 3 4300
k 444 595 3 3800
k 444 601 9 3500
k 444 602 8 3000
k 444 604 3 4000
k 445 464 150 2700
k 445 465 4 4000
k 445 466 8 3700
k 445 472 18 5500
k 445 475 2 2400
k 445 476 1 4600
k 445 483 1 4800
k 445 495 3 1900
k 445 498 134 1700
k 445 499 1 2500
k 445 500 1 3700
k 445 501 2 2300
k 445 506 21 2100
k 445 507 12 1700
k 445 508 7 1800
k 445 509 2 2400
k 445 511 1 2500
k 445 514 9 1900
k 445 515 1 2500
k 445 516 55 1500
k 445 518 4 4200
k 445 519 1 2900
k 445 520 10 4100
k 445 521 91 1400
k 445 525 1 2300
k 445 526 6 2100
k 445 527 41 5100
k 445 528 64 4100
k 445 531 10 2300
k 445 532 14 2400
k 445 533 3 2400
k 445 534 42 3300
k 445 542 10 4700
k 445 544 91 4000
k 445 545 8 2200
k 445 546 10 3300
k 445 549 1 3400
k 445 554 5 3600
k 445 555 147 2400
k 445 561 9 3700
k 445 563 82 1400
k 445 566 41 7000
k 445 567 4 2000
k 445 569 1 2100
k 445 571 16 2500
k 445 572 48 3700
k 445 573 46 3600
k 445 574 33 2000
k 445 576 1 2400
k 445 577 1 2800
k 445 579 2 2300
k 445 580 4 2200
k 445 581 8 2400
k 445 582 4 2300
k 445 585 4 5500
k 445 586 2 4700
k 445 602 4 7000
k 445 603 26 2500
k 445 604 84 3200
k 445 605 16 2800
k 446 464 229 2300
k 446 465 13 4300
k 446 466 6 4200
k 446 472 39 5100
k 446 475 3 3200
k 446 476 4 4200
k 446 483 2 4500
k 446 484 8 3900
k 446 485 22 4700
k 446 486 15 2700
k 446 487 4 4400
k 446 488 10 5000
k 446 491 144 4600
k 446 492 12 5400
k 446 493 4 3300
k 446 494 4 5300
k 446 495 14 1500
k 446 496 5 2200
k 446 497 3 1900
k 446 498 46 1200
k 446 499 2 1400
k 446 500 11 3800
k 446 501 3 1900
k 446 505 5 1800
k 446 506 3 2800
k 446 508 9 2200
k 446 513 4 3600
k 446 514 15 1400
k 446 515 1 1500
k 446 516 38 1300
k 446 518 43 7000
k 446 520 133 4500
k 446 521 8 1100
k 446 522 2 5300
k 446 525 12 3800
k 446 526 11 4400
k 446 527 117 4700
k 446 528 250 3700
k 446 531 17 2500
k 446 532 6 3300
k 446 534 21 3000
k 446 541 17 4400
k 446 542 27 4300
k 446 543 18 4900
k 446 544 153 3600
k 446 545 3 3400
k 446 546 46 3600
k 446 547 16 2300
k 446 548 2 1200
k 446 550 4 2600
k 446 554 41 3600
k 446 555 73 2100
k 446 561 10 3300
k 446 562 7 1300
k 446 563 8 900
k 446 564 6 2800
k 446 565 4 5600
k 446 566 74 2800
k 446 567 3 1800
k 446 570 3 1800
k 446 571 25 1900
k 446 572 47 7000
k 446 573 37 3300
k 446 574 3 1800
k 446 575 5 4400
k 446 577 10 3500
k 446 578 3 5400
k 446 579 2 3300
k 446 580 4 2700
k 446 581 2 3800
k 446 584 33 4700
k 446 585 16 5100
k 446 586 5 3700
k 446 600 9 5500
k 446 602 2 3100
k 446 603 23 3000
k 446 604 49 3300
k 446 605 14 3100
k 447 464 77 3500
k 447 465 15 4000
k 447 466 8 4700
k 447 468 3 5400
k 447 470 14 5400
k 447 471 19 3700
k 447 473 1 2400
k 447 475 3 3100
k 447 476 4 3800
k 447 483 3 3700
k 447 484 4 3200
k 447 485 5 5500
k 447 486 20 3400
k 447 487 12 4100
k 447 495 27 2000
k 447 496 6 3000
k 447 497 15 2600
k 447 498 42 2200
k 447 499 4 3100
k 447 500 3 3000
k 447 501 4 3300
k 447 502 5 2600
k 447 503 17 2800
k 447 504 1 3300
k 447 505 6 2600
k 447 506 92 2500
k 447 507 6 2400
k 447 508 7 1700
k 447 509 3 2700
k 447 510 2 2200
k 447 511 2 2700
k 447 512 4 2400
k 447 513 3 3100
k 447 514 9 2200
k 447 515 8 3000
k 447 516 38 2000
k 447 518 9 3600
k 447 519 2 3600
k 447 521 41 1300
k 447 525 13 3000
k 447 526 20 3800
k 447 527 15 4000
k 447 528 69 4900
k 447 531 11 2700
k 447 532 14 2400
k 447 534 8 3200
k 447 542 14 4600
k 447 544 35 4800
k 447 545 19 3200
k 447 546 3 4300
k 447 547 13 2500
k 447 548 9 1900
k 447 554 57 3300
k 447 555 178 1800
k 447 556 3 3200
k 447 557 3 3300
k 447 561 5 4500
k 447 563 45 1100
k 447 564 15 3100
k 447 566 57 7000
k 447 567 4 2600
k 447 568 6 1800
k 447 569 5 2300
k 447 570 1 3200
k 447 571 13 3200
k 447 572 24 4500
k 447 573 53 3500
k 447 574 9 2800
k 447 576 9 2600
k 447 577 5 3400
k 447 579 2 3500
k 447 580 18 3300
k 447 581 6 3400
k 447 582 69 3300
k 447 585 6 5800
k 447 586 15 4000
k 447 598 6 2400
k 447 602 11 4300
k 447 603 1 4300
k 447 604 11 5300
k 448 464 111 2500
k 448 465 6 3300
k 448 472 19 5100
k 448 475 6 3300
k 448 476 1 3200
k 448 483 1 3100
k 448 484 2 2500
k 448 485 3 4700
k 448 486 19 2600
k 448 487 8 3500
k 448 488 8 5000
k 448 491 85 4400
k 448 492 9 5700
k 448 493 15 5200
k 448 494 7 5100
k 448 495 12 1300
k 448 496 5 2200
k 448 497 13 1700
k 448 498 73 1500
k 448 500 45 2300
k 448 501 1 2600
k 448 506 7 1900
k 448 508 15 1100
k 448 509 1 2100
k 448 514 4 1500
k 448 515 5 2400
k 448 516 19 1300
k 448 518 3 7000
k 448 519 4 3000
k 448 520 26 4300
k 448 521 42 700
k 448 522 10 4800
k 448 525 5 2300
k 448 526 15 3200
k 448 527 16 3400
k 448 528 47 3900
k 448 531 16 7000
k 448 532 6 1800
k 448 533 3 4100
k 448 534 10 2600
k 448 535 3 3800
k 448 540 5 3800
k 448 541 31 4500
k 448 542 39 4000
k 448 543 8 4700
k 448 544 77 3800
k 448 545 2 2600
k 448 546 5 3800
k 448 549 1 2900
k 448 552 4 4700
k 448 554 8 2700
k 448 555 195 1100
k 448 561 9 2100
k 448 563 42 800
k 448 565 14 5100
k 448 566 45 3000
k 448 567 4 2100
k 448 569 5 2700
k 448 570 5 2600
k 448 571 32 2500
k 448 572 34 3500
k 448 573 76 2800
k 448 574 1 1900
k 448 575 3 4600
k 448 576 1 2200
k 448 577 5 2200
k 448 578 6 4800
k 448 580 7 2700
k 448 581 17 2800
k 448 584 40 4300
k 448 585 15 5100
k 448 586 20 3400
k 448 598 1 2500
k 448 600 4 5200
k 448 601 4 4900
k 448 603 19 2700
k 448 604 92 3400
k 448 605 16 3100
k 449 464 11 4700
k 449 465 1 4600
k 449 466 2 6300
k 449 472 2 3800
k 449 476 2 5800
k 449 485 4 5400
k 449 486 14 3200
k 449 488 69 2800
k 449 490 18 2500
k 449 491 210 1700
k 449 492 232 2300
k 449 493 21 1900
k 449 494 10 2000
k 449 495 22 2800
k 449 496 4 2500
k 449 505 2 2700
k 449 506 2 4500
k 449 518 4 4500
k 449 520 319 2800
k 449 522 59 3500
k 449 523 2 3700
k 449 524 22 3600
k 449 528 20 4000
k 449 535 17 2300
k 449 536 102 1700
k 449 540 96 2200
k 449 541 228 1600
k 449 542 3 4800
k 449 543 380 2600
k 449 544 3 4500
k 449 550 38 500
k 449 551 1 3400
k 449 552 25 3600
k 449 553 16 2500
k 449 554 10 4100
k 449 562 26 1400
k 449 563 9 1400
k 449 564 15 2600
k 449 565 49 3200
k 449 566 10 4400
k 449 570 1 5000
k 449 572 3 5700
k 449 573 12 5100
k 449 575 28 2600
k 449 577 2 4200
k 449 578 35 3500
k 449 584 231 2500
k 449 585 4 5700
k 449 586 7 4900
k 449 598 5 3200
k 449 599 2 3200
k 449 600 36 3300
k 449 601 35 3600
k 449 603 4 4700
k 449 604 12 4100
k 450 468 14 3500
k 450 469 3 4200
k 450 470 32 2600
k 450 471 35 2400
k 450 488 30 1900
k 450 491 98 2100
k 450 557 15 1900
k 450 559 1 2900
k 450 560 2 3100
k 450 565 2 3200
k 450 574 1 5700
k 450 575 2 2900
k 450 578 3 3700
k 450 601 3 3400
k 451 475 4 2800
k 451 485 19 4100
k 451 486 27 2000
k 451 488 2 5600
k 451 491 11 4200
k 451 492 6 4800
k 451 495 5 1000
k 451 496 6 1400
k 451 498 53 1800
k 451 499 3 1700
k 451 505 3 1700
k 451 514 1 1800
k 451 516 7 1600
k 451 519 5 7000
k 451 520 33 4400
k 451 521 23 400
k 451 531 4 2300
k 451 532 6 2600
k 451 541 39 3800
k 451 543 9 4500
k 451 545 6 3600
k 451 553 2 5100
k 451 555 29 1400
k 451 562 20 500
k 451 563 28 7000
k 451 564 16 1200
k 451 567 2 2100
k 451 574 3 2400
k 451 575 3 4400
k 451 576 4 2400
k 451 581 6 3400
k 451 584 3 3500
k 452 464 9 4400
k 452 468 2 3600
k 452 469 2 3700
k 452 470 4 3000
k 452 471 4 3400
k 452 488 52 2400
k 452 489 5 2400
k 452 491 33 2100
k 452 492 9 3000
k 452 494 26 1900
k 452 520 27 2000
k 452 522 5 3700
k 452 524 2 3800
k 452 528 9 4700
k 452 534 33 5500
k 452 535 2 3100
k 452 536 6 2600
k 452 540 32 2000
k 452 541 104 1800
k 452 543 96 2300
k 452 544 17 5700
k 452 551 1 3100
k 452 552 2 3500
k 452 553 7 3000
k 452 557 1 2300
k 452 565 6 2600
k 452 566 10 5100
k 452 572 3 5400
k 452 573 9 5000
k 452 575 5 3400
k 452 578 14 3400
k 452 584 7 2100
k 452 600 2 2900
k 452 601 3 2600
k 452 604 2 4200
k 453 464 8 3700
k 453 465 14 4100
k 453 468 15 4300
k 453 469 17 5200
k 453 470 40 3900
k 453 471 38 2800
k 453 475 2 4300
k 453 476 4 3900
k 453 483 7 3800
k 453 484 5 3300
k 453 485 1 4400
k 453 486 14 2300
k 453 488 7 5600
k 453 491 113 4600
k 453 492 5 3300
k 453 493 22 4200
k 453 494 58 4100
k 453 495 8 700
k 453 496 32 1800
k 453 498 69 1800
k 453 499 1 1700
k 453 502 2 2300
k 453 505 29 1400
k 453 506 8 2700
k 453 507 18 2500
k 453 508 10 1400
k 453 509 28 2400
k 453 510 2 2100
k 453 511 3 2400
k 453 514 1 2000
k 453 515 1 1700
k 453 516 47 1600
k 453 518 13 3400
k 453 519 3 3100
k 453 520 42 4300
k 453 522 2 4800
k 453 525 3 3100
k 453 526 1 4000
k 453 527 1 4100
k 453 528 1 5100
k 453 531 16 2000
k 453 532 8 2300
k 453 533 1 2100
k 453 534 2 3400
k 453 540 3 4400
k 453 541 16 4100
k 453 543 45 5600
k 453 545 4 3300
k 453 547 16 2200
k 453 552 1 4700
k 453 554 39 3400
k 453 555 106 2500
k 453 557 18 3100
k 453 560 8 3600
k 453 561 3 4700
k 453 562 16 900
k 453 563 13 800
k 453 564 14 2400
k 453 565 13 4900
k 453 566 1 4500
k 453 567 6 2100
k 453 568 3 1600
k 453 569 3 7000
k 453 570 6 2800
k 453 571 11 2600
k 453 572 4 4700
k 453 573 4 3600
k 453 574 26 2700
k 453 575 11 4600
k 453 576 1 3100
k 453 577 2 2600
k 453 578 6 4800
k 453 579 3 2700
k 453 580 10 3200
k 453 582 11 3500
k 453 584 7 4000
k 453 586 7 3900
k 453 600 4 5000
k 453 601 19 4900
k 454 464 37 4200
k 454 488 11 3600
k 454 489 4 2000
k 454 491 43 2100
k 454 492 25 3400
k 454 493 6 3200
k 454 494 3 2700
k 454 498 14 6300
k 454 520 88 2600
k 454 522 13 4300
k 454 524 6 4500
k 454 527 9 4400
k 454 528 5 5200
k 454 535 39 3800
k 454 536 32 3700
k 454 541 178 1800
k 454 543 197 3100
k 454 544 16 6300
k 454 548 3 5700
k 454 551 3 4400
k 454 552 5 4400
k 454 553 2 3000
k 454 565 24 3500
k 454 572 5 6000
k 454 575 5 4100
k 454 584 17 3500
k 454 586 23 7000
k 454 600 3 2900
k 454 601 6 3800
k 454 604 1 5300
k 455 465 5 3700
k 455 466 1 2000
k 455 473 5 2600
k 455 481 27 7000
k 455 487 7 3800
k 455 488 18 5000
k 455 489 4 5100
k 455 491 12 4700
k 455 492 9 4900
k 455 493 3 5800
k 455 494 1 5200
k 455 498 14 2700
k 455 499 1 3600
k 455 502 2 3000
k 455 506 10 3200
k 455 507 1 3000
k 455 508 7 2100
k 455 510 23 3200
k 455 511 1 2900
k 455 514 1 3000
k 455 516 2 2500
k 455 518 2 3500
k 455 519 1 4000
k 455 520 14 4600
k 455 525 5 3700
k 455 528 4 5600
k 455 531 5 2500
k 455 532 6 7000
k 455 533 1 2700
k 455 534 3 3900
k 455 539 1 5500
k 455 541 2 5900
k 455 542 6 5000
k 455 543 10 5000
k 455 545 1 3400
k 455 548 1 1900
k 455 553 2 4100
k 455 554 16 4000
k 455 555 28 2300
k 455 566 1 4200
k 455 569 4 2600
k 455 571 24 3800
k 455 572 2 5200
k 455 573 3 4200
k 455 580 1 3900
k 455 584 3 5000
k 455 586 12 4500
k 455 598 4 3400
k 455 603 4 3500
k 455 604 3 2800
k 456 464 1 4800
k 456 474 1 3100
k 456 485 1 2000
k 456 486 3 2100
k 456 494 3 3700
k 456 505 1 1600
k 456 520 2 3700
k 456 541 3 3300
k 456 555 1 2900
k 456 563 10 400
k 457 474 1 4300
k 457 498 6 4000
k 457 499 2 4900
k 457 501 9 4900
k 457 513 2 3600
k 457 516 3 3800
k 457 517 3 3600
k 457 537 1 2000
k 457 538 1 1600
k 457 550 2 3800
k 457 552 1 900
k 457 555 3 3800
k 457 569 1 4600
k 457 574 1 4900
k 457 575 3 500
k 457 580 2 3500
k 457 583 9 1600
k 457 584 9 1400
k 457 588 2 4400
k 457 595 3 5000
k 458 464 4 2600
k 458 471 4 1900
k 458 472 10 1500
k 458 474 9 4400
k 458 480 1 4400
k 458 482 4 3100
k 458 486 1 3900
k 458 495 1 3400
k 458 498 9 4000
k 458 499 7 4900
k 458 501 2 5000
k 458 508 1 3500
k 458 509 20 3600
k 458 511 12 3400
k 458 513 1 4100
k 458 514 3 3900
k 458 516 13 3900
k 458 517 17 3100
k 458 520 2 300
k 458 522 14 900
k 458 524 4 1000
k 458 525 2 3000
k 458 527 1 1700
k 458 531 2 2800
k 458 542 2 3000
k 458 546 13 1300
k 458 549 2 1900
k 458 550 7 3500
k 458 551 4 1200
k 458 552 11 1100
k 458 553 12 600
k 458 554 3 5200
k 458 555 19 3900
k 458 557 1 2100
k 458 562 1 4100
k 458 565 7 800
k 458 566 1 1700
k 458 571 2 4800
k 458 574 7 4900
k 458 575 12 700
k 458 576 5 3700
k 458 578 11 900
k 458 582 1 3000
k 458 583 19 1000
k 458 584 33 400
k 458 585 2 5000
k 458 586 1 4600
k 458 588 11 4400
k 458 590 6 4700
k 458 591 41 2800
k 458 593 12 4600
k 458 594 3 2100
k 458 595 15 4800
k 458 596 26 2800
k 458 602 1 3400
k 458 604 4 2300
k 458 605 1 2400
k 459 464 12 2300
k 459 465 4 4400
k 459 468 4 2500
k 459 470 4 2500
k 459 471 10 2900
k 459 472 5 900
k 459 474 48 4000
k 459 475 2 3800
k 459 476 7 4300
k 459 480 2 4100
k 459 482 1 3200
k 459 483 2 3900
k 459 484 10 4100
k 459 485 2 4500
k 459 486 5 5200
k 459 495 3 4600
k 459 496 3 4600
k 459 498 148 3700
k 459 499 23 4000
k 459 501 24 4600
k 459 508 11 3200
k 459 509 29 3300
k 459 510 4 4300
k 459 511 19 3100
k 459 513 7 3800
k 459 514 13 3500
k 459 515 2 4800
k 459 516 60 3500
k 459 517 39 4400
k 459 518 6 4500
k 459 519 2 2900
k 459 520 3 300
k 459 522 13 500
k 459 523 3 600
k 459 524 16 600
k 459 525 13 3400
k 459 527 1 1400
k 459 531 27 3900
k 459 532 9 3400
k 459 533 9 4500
k 459 534 1 3100
k 459 540 4 900
k 459 541 3 1000
k 459 542 3 2600
k 459 545 3 3400
k 459 546 1 1500
k 459 549 4 2200
k 459 550 4 3400
k 459 551 2 800
k 459 552 12 700
k 459 553 18 1000
k 459 554 10 4900
k 459 555 86 3500
k 459 557 5 2700
k 459 558 1 2500
k 459 559 2 2000
k 459 562 6 3700
k 459 563 2 3700
k 459 565 21 1000
k 459 567 3 3900
k 459 568 3 5700
k 459 569 3 3900
k 459 571 22 4500
k 459 572 3 3300
k 459 574 27 4600
k 459 575 8 300
k 459 576 16 3300
k 459 577 6 3800
k 459 578 8 300
k 459 579 2 3300
k 459 580 24 3200
k 459 581 3 3300
k 459 583 39 1400
k 459 584 58 500
k 459 585 1 3600
k 459 586 21 3400
k 459 587 62 4700
k 459 588 47 4100
k 459 590 7 4300
k 459 591 296 2500
k 459 593 12 4100
k 459 594 15 3100
k 459 595 21 4400
k 459 596 24 3000
k 459 603 5 2900
k 459 604 12 2400
k 459 605 6 2000
k 460 464 4 1800
k 460 493 1 2800
k 460 506 1 2500
k 460 507 1 1100
k 460 510 1 2400
k 460 511 2 1600
k 460 516 1 1900
k 460 520 1 3400
k 460 527 4 2300
k 460 528 3 2300
k 460 531 1 1400
k 460 532 1 1800
k 460 546 7 1500
k 460 578 2 3800
k 460 600 2 4100
k 461 464 76 2100
k 461 465 17 1100
k 461 466 2 5100
k 461 468 1 4900
k 461 470 2 7000
k 461 471 2 4900
k 461 473 21 2600
k 461 475 3 4200
k 461 480 2 3500
k 461 482 1 5200
k 461 483 2 1100
k 461 484 2 1900
k 461 487 2 2400
k 461 488 13 3400
k 461 491 21 2700
k 461 492 10 4300
k 461 493 2 3800
k 461 498 44 2300
k 461 499 1 2600
k 461 500 3 2400
k 461 501 3 2800
k 461 502 2 3700
k 461 505 1 4400
k 461 508 2 2700
k 461 509 2 2800
k 461 510 5 3900
k 461 511 2 3300
k 461 513 1 3700
k 461 514 14 2600
k 461 516 169 2100
k 461 518 4 2200
k 461 519 2 4500
k 461 520 13 2700
k 461 522 3 3100
k 461 527 7 3100
k 461 528 10 3500
k 461 529 1 3500
k 461 530 2 2300
k 461 531 7 3400
k 461 532 7 2700
k 461 534 1 2500
k 461 535 1 4700
k 461 536 2 4600
k 461 538 2 3700
k 461 539 1 3900
k 461 540 6 4500
k 461 541 15 3800
k 461 543 13 3300
k 461 544 5 3500
k 461 546 6 2700
k 461 549 21 1700
k 461 551 3 3100
k 461 552 5 3000
k 461 553 17 2000
k 461 554 9 2800
k 461 555 136 1900
k 461 557 3 4100
k 461 561 7 3100
k 461 562 1 4200
k 461 565 2 3600
k 461 566 2 3100
k 461 569 8 2400
k 461 571 4 3100
k 461 572 8 3200
k 461 573 15 3100
k 461 574 1 2900
k 461 575 5 2900
k 461 577 2 3800
k 461 578 3 2100
k 461 583 17 3600
k 461 584 7 3500
k 461 587 8 3200
k 461 588 57 2600
k 461 590 8 3000
k 461 594 2 4600
k 461 599 1 2400
k 461 600 3 3500
k 461 601 6 3200
k 461 604 3 2000
k 462 464 88 2300
k 462 465 21 1400
k 462 466 7 5400
k 462 469 2 3700
k 462 472 1 3300
k 462 473 40 2700
k 462 475 1 4700
k 462 483 4 1400
k 462 484 2 1600
k 462 486 3 4800
k 462 487 3 2700
k 462 488 75 3500
k 462 489 1 3300
k 462 490 39 3400
k 462 491 105 2400
k 462 492 24 3700
k 462 493 12 3500
k 462 494 2 2900
k 462 495 2 4400
k 462 498 130 3000
k 462 499 7 2900
k 462 500 2 2900
k 462 501 4 3500
k 462 506 4 2300
k 462 508 10 3400
k 462 509 4 3500
k 462 510 12 3200
k 462 511 4 3500
k 462 512 10 3400
k 462 513 3 7000
k 462 514 13 3300
k 462 516 48 2800
k 462 517 3 6700
k 462 518 5 1900
k 462 519 4 4600
k 462 520 141 2700
k 462 522 20 7000
k 462 523 6 1900
k 462 524 9 3200
k 462 525 3 4200
k 462 526 4 4800
k 462 527 20 3100
k 462 528 63 3000
k 462 529 3 2400
k 462 530 15 2400
k 462 531 5 2300
k 462 532 11 2600
k 462 534 8 3100
k 462 536 7 4000
k 462 537 1 3600
k 462 540 12 3700
k 462 541 29 3600
k 462 542 2 3600
k 462 543 104 3400
k 462 544 9 2500
k 462 546 7 3100
k 462 547 1 3900
k 462 549 30 400
k 462 551 18 2700
k 462 552 14 1800
k 462 553 12 2000
k 462 554 19 2500
k 462 555 114 2600
k 462 557 2 4100
k 462 561 6 2800
k 462 565 12 3300
k 462 566 5 2900
k 462 567 3 3300
k 462 569 10 3100
k 462 571 8 3800
k 462 572 23 2600
k 462 573 25 2600
k 462 574 1 3600
k 462 575 25 2800
k 462 577 4 2800
k 462 578 26 3100
k 462 580 17 3700
k 462 581 1 4100
k 462 582 2 4200
k 462 583 44 3600
k 462 584 32 3500
k 462 585 4 2900
k 462 586 3 3200
k 462 587 53 3800
k 462 588 110 3200
k 462 590 38 3500
k 462 591 2 4400
k 462 599 3 2000
k 462 600 5 3100
k 462 601 9 2800
k 462 602 9 7000
k 463 464 40 2600
k 463 465 7 2800
k 463 472 3 3300
k 463 473 12 3800
k 463 475 5 3000
k 463 480 6 3900
k 463 484 2 2300
k 463 488 10 3700
k 463 491 6 2800
k 463 492 5 4100
k 463 493 1 3700
k 463 494 1 3400
k 463 498 20 3400
k 463 508 3 3800
k 463 509 1 4000
k 463 510 1 3500
k 463 511 1 4400
k 463 514 1 3700
k 463 516 11 3300
k 463 518 4 2600
k 463 519 1 5100
k 463 520 59 2600
k 463 522 1 3100
k 463 527 4 3700
k 463 528 10 4000
k 463 530 1 4000
k 463 531 2 5200
k 463 532 5 3800
k 463 535 1 4200
k 463 539 1 3800
k 463 540 2 4100
k 463 541 26 3800
k 463 543 3 3800
k 463 544 10 2400
k 463 549 14 800
k 463 551 9 3100
k 463 552 5 2400
k 463 553 1 2000
k 463 554 11 7000
k 463 555 59 3100
k 463 556 1 2900
k 463 561 2 3600
k 463 564 1 6000
k 463 565 2 3300
k 463 566 3 3400
k 463 569 9 3500
k 463 571 3 4200
k 463 572 4 3600
k 463 573 5 3200
k 463 574 2 3300
k 463 575 6 2800
k 463 578 1 7000
k 463 580 2 4000
k 463 584 5 3400
k 463 586 5 3100
k 463 587 9 4400
k 463 588 22 3700
k 463 590 5 300
k 463 599 1 2100
k 463 600 1 3500
k 463 601 2 2400
k 463 604 1 400
c
c source target cost capacity resource_consumptions
a 1 2 0 7500 3099
a 2 0 0 7500 3340
a 0 1 0 7500 262
a 51 50 0 4200 167
a 50 52 0 4200 1950
a 52 51 0 4200 1783
a 114 112 0 4200 1598
a 112 113 0 4200 1600
a 113 114 0 4200 2
a 161 154 0 4200 84
a 154 157 0 4200 121
a 157 152 0 4200 64
a 152 159 0 4200 773
a 159 158 0 4200 2431
a 158 153 0 4200 271
a 153 159 0 4200 2681
a 159 156 0 4200 257
a 156 160 0 4200 136
a 160 155 0 4200 25
a 155 161 0 4200 456
a 207 202 0 4200 83
a 202 205 0 4200 683
a 205 206 0 4200 547
a 206 203 0 4200 48
a 203 204 0 4200 634
a 204 208 0 4200 877
a 208 207 0 4200 1327
a 246 244 0 4200 2
a 244 249 0 4200 468
a 249 248 0 4200 10
a 248 249 0 4200 10
a 249 247 0 4200 71
a 247 245 0 4200 2608
a 245 246 0 4200 3131
a 296 295 0 4200 40
a 295 293 0 4200 3619
a 293 294 0 4200 138
a 294 296 0 4200 3503
a 304 312 0 4200 737
a 312 308 0 4200 240
a 308 310 0 4200 308
a 310 307 0 4200 840
a 307 312 0 4200 1373
a 312 311 0 4200 1401
a 311 306 0 4200 476
a 306 309 0 4200 2
a 309 306 0 4200 2
a 306 305 0 4200 266
a 305 311 0 4200 719
a 311 312 0 4200 1401
a 312 304 0 4200 737
a 316 315 0 4200 215
a 315 314 0 4200 69
a 314 313 0 4200 302
a 313 318 0 4200 1645
a 318 317 0 4200 376
a 317 316 0 4200 1693
a 319 320 0 2400 876
a 320 321 0 2400 1250
a 321 319 0 2400 374
a 5 7 0 2400 1151
a 7 8 0 2400 128
a 8 6 0 2400 1292
a 6 3 0 2400 172
a 3 4 0 2400 78
a 4 5 0 2400 79
a 10 9 0 2400 2640
a 9 11 0 2400 853
a 11 10 0 2400 1806
a 14 12 0 2400 1460
a 12 13 0 2400 765
a 13 14 0 2400 1675
a 16 15 0 2400 1300
a 15 16 0 2400 1300
a 17 18 0 2400 187
a 18 22 0 2400 164
a 22 21 0 2400 120
a 21 20 0 2400 82
a 20 19 0 2400 516
a 19 17 0 2400 432
a 25 26 0 2400 2179
a 26 24 0 2400 2307
a 24 23 0 2400 272
a 23 25 0 2400 442
a 29 28 0 2400 385
a 28 30 0 2400 91
a 30 27 0 2400 274
a 27 30 0 2400 274
a 30 28 0 2400 91
a 28 29 0 2400 385
a 34 33 0 2400 137
a 33 42 0 2400 144
a 42 32 0 2400 294
a 32 36 0 2400 157
a 36 35 0 2400 99
a 35 36 0 2400 99
a 36 33 0 2400 282
a 33 40 0 2400 3497
a 40 39 0 2400 1671
a 39 41 0 2400 1139
a 41 31 0 2400 1202
a 31 41 0 2400 1202
a 41 38 0 2400 855
a 38 37 0 2400 78
a 37 34 0 2400 245
a 44 43 0 2400 250
a 43 44 0 2400 250
a 46 45 0 2400 1850
a 45 47 0 2400 1674
a 47 49 0 2400 33
a 49 48 0 2400 138
a 48 46 0 2400 1404
a 55 59 0 2400 450
a 59 58 0 2400 199
a 58 53 0 2400 263
a 53 54 0 2400 38
a 54 53 0 2400 38
a 53 56 0 2400 126
a 56 60 0 2400 91
a 60 62 0 2400 1315
a 62 63 0 2400 259
a 63 61 0 2400 147
a 61 57 0 2400 381
a 57 63 0 2400 272
a 63 55 0 2400 1421
a 67 72 0 2400 213
a 72 71 0 2400 354
a 71 68 0 2400 76
a 68 69 0 2400 407
a 69 70 0 2400 406
a 70 64 0 2400 75
a 64 65 0 2400 583
a 65 66 0 2400 159
a 66 64 0 2400 740
a 64 67 0 2400 185
